component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
1,304.2823819150691,304.2823819150691,0.048218227974086154,0.048218227974086154,342.375,annual,JP-13,t2m_std_anom
2,302.3521947369258,302.3521947369258,0.04760843246979348,0.09582666044387964,273.9,semiannual,JP-13,t2m_std_anom
3,285.2819777312992,285.2819777312992,0.042384425871420314,0.13821108631529994,2739.0,trend,JP-13,t2m_std_anom
4,231.94153324607424,231.94153324607424,0.028016551572113763,0.1662276378874137,195.64285714285714,semiannual,JP-13,t2m_std_anom
5,228.53032527435354,228.53032527435354,0.027198522152208828,0.19342616003962254,195.64285714285714,semiannual,JP-13,t2m_std_anom
6,224.31882779213777,224.31882779213777,0.02620529693661887,0.21963145697624142,99.6,seasonal_subannual,JP-13,t2m_std_anom
7,214.20534886371027,214.20534886371027,0.023895617290161736,0.24352707426640316,71.14285714285714,seasonal_subannual,JP-13,t2m_std_anom
8,207.8860845141936,207.8860845141936,0.022506526305472882,0.266033600571876,133.60975609756096,seasonal_subannual,JP-13,t2m_std_anom
9,206.92582747067732,206.92582747067732,0.022299084467246003,0.288332685039122,71.14285714285714,seasonal_subannual,JP-13,t2m_std_anom
10,204.11840212984774,204.11840212984774,0.021698112239232993,0.31003079727835503,62.96551724137931,seasonal_subannual,JP-13,t2m_std_anom
11,188.65569107789298,188.65569107789298,0.018535207539740965,0.328566004818096,29.294117647058822,subseasonal,JP-13,t2m_std_anom
12,186.35709144023372,186.35709144023372,0.018086289522037995,0.346652294340134,29.294117647058822,subseasonal,JP-13,t2m_std_anom
13,184.51880788667592,184.51880788667592,0.0177312319772198,0.3643835263173538,58.903225806451616,seasonal_subannual,JP-13,t2m_std_anom
14,177.9636608401691,177.9636608401691,0.016493783638979208,0.380877309956333,47.224137931034484,seasonal_subannual,JP-13,t2m_std_anom
15,173.65585410329564,173.65585410329564,0.01570494747396804,0.39658225743030107,50.25688073394495,seasonal_subannual,JP-13,t2m_std_anom
16,172.7382773520954,172.7382773520954,0.015539419820547153,0.4121216772508482,55.897959183673464,seasonal_subannual,JP-13,t2m_std_anom
17,170.2216437032286,170.2216437032286,0.015089928819870733,0.42721160607071895,20.13970588235294,subseasonal,JP-13,t2m_std_anom
18,169.9136098388609,169.9136098388609,0.015035364626079824,0.4422469706967988,20.13970588235294,subseasonal,JP-13,t2m_std_anom
19,166.2667167806292,166.2667167806292,0.01439687630982774,0.4566438470066265,37.779310344827586,seasonal_subannual,JP-13,t2m_std_anom
20,165.29142837908017,165.29142837908017,0.014228473089421673,0.4708723200960482,37.779310344827586,seasonal_subannual,JP-13,t2m_std_anom
21,161.41078248168145,161.41078248168145,0.013568215015271076,0.48444053511131924,23.31063829787234,subseasonal,JP-13,t2m_std_anom
22,160.867470926259,160.867470926259,0.013477027039595512,0.49791756215091476,23.21186440677966,subseasonal,JP-13,t2m_std_anom
23,159.4997882999847,159.4997882999847,0.013248839940444273,0.511166402091359,15.696275071633236,subseasonal,JP-13,t2m_std_anom
24,158.63618901637227,158.63618901637227,0.013105758702116718,0.5242721607934757,15.696275071633236,subseasonal,JP-13,t2m_std_anom
25,157.76725932573228,157.76725932573228,0.012962578333396908,0.5372347391268726,25.013698630136986,subseasonal,JP-13,t2m_std_anom
26,156.91606887279897,156.91606887279897,0.012823083503987752,0.5500578226308603,25.013698630136986,subseasonal,JP-13,t2m_std_anom
27,156.60649771505405,156.60649771505405,0.012772537488210953,0.5628303601190713,24.787330316742082,subseasonal,JP-13,t2m_std_anom
